mint,exit_time_utc,exit_ts,exit_slot,exit_signature,exit_sol,exit_token,first_entry_time_utc,first_entry_ts,hold_s,age_s,pre_trade_count,pre_buy_count,pre_sell_count,pre_sell_ratio,pre_buy_sol,pre_sell_sol,pre_net_flow_sol,position_trade_count,position_buy_sol,position_sell_sol,position_net_flow_sol,last_trade_gap_s,price_return_since_entry,drawdown_from_high,near_high,seconds_from_high,wallet_buy_sol_until_exit,wallet_sell_sol_until_exit,wallet_realized_pnl_until_exit,wallet_realized_roi_until_exit,wallet_tokens_before_exit,wallet_tokens_after_exit,exit_sold_token_ratio,is_full_exit,wallet_position_buy_sol,wallet_position_sell_sol,wallet_position_net_sol,last30_trade_count,last30_buy_count,last30_sell_count,last30_sell_ratio,last30_sol,last30_buy_sol,last30_sell_sol,last30_net_flow_sol,last60_trade_count,last60_buy_count,last60_sell_count,last60_sell_ratio,last60_sol,last60_buy_sol,last60_sell_sol,last60_net_flow_sol
AjGNSy5HbKK3crurbU4TBu3FgEUhSEhPgKoDT4f6pump,2026-05-01 06:04:32 UTC,1777615472,416817516,3yKeYSE5N1u5G2jq21nfxHW85oajWLTx4PRardhQ1ABZ9vB3pNSt8oRL1LjPL4Kovw8CQDUf7gQrNdHWyrmPDjTz,0.408293986,14472926.051903,2026-05-01 06:04:13 UTC,1777615453,19,92,141,71,70,0.49645390070921985,56.28394625,53.36220638500001,2.921739864999992,28,1.586938626,5.632877813,-4.045939187,0,-0.20050468977611158,-0.23443861669237387,0.7655613833076261,18,0.518177935,0.408293986,-0.10988394899999998,-0.21205833281959408,14472926.051903,0.0,1.0,True,0.518177935,0.408293986,-0.10988394899999998,49,11,38,0.7755102040816326,23.724893952,4.5032863789999995,19.221607573,-14.718321194000001,84,32,52,0.6190476190476191,57.71888166800001,22.779551716999993,34.93932995100001,-12.159778234000019
2LygJAoS26geswH1pkGLrLBqdeX6rqXZn8kMxgcHpump,2026-05-01 06:07:28 UTC,1777615648,416817952,41Jn6RqPs2B4KfR5Yb1UWD5Q4vv5u8Bd8aWdQT52ehdqBBFVZSzB9xgB5QLj7K7rdWoAzFv7V6qWUwcUrDXcQLFm,0.462800696,7928578.64721,2026-05-01 06:07:09 UTC,1777615629,19,238,163,98,65,0.3987730061349693,47.58374762099999,31.149986435,16.433761185999995,7,2.621906633,1.218912043,1.40299459,0,-0.10903964946446087,-0.13786250982737547,0.8621374901726245,19,0.509177797,0.462800696,-0.046377100999999976,-0.0910823316987641,7928578.64721,0.0,1.0,True,0.509177797,0.462800696,-0.046377100999999976,13,10,3,0.23076923076923078,6.106878897000001,4.887966854000001,1.218912043,3.669054811000001,27,21,6,0.2222222222222222,10.917537759,6.94947052,3.9680672390000002,2.981403281
dcM4Czn1PXetC5R5CxK54biPuTha6nYim3ypb2fpump,2026-05-01 06:08:24 UTC,1777615704,416818096,4YoWWSMRpyqMQBaKXoG9aYHGckhDQLutsf5Gzq5EHvBAcEobTud71QxB6hF17vC32sWocRZTVCFDqHYW34RLHxNM,0.608987397,9270075.019436,2026-05-01 06:07:52 UTC,1777615672,32,34,177,101,76,0.4293785310734463,64.063949625,44.430103548999995,19.63384607600001,162,51.67687511300002,41.016645012999994,10.660230100000028,0,0.47281820369384064,-0.6865160439017461,0.3134839560982539,16,0.44297567,0.608987397,0.16601172700000005,0.3747648872002385,9270075.019436,0.0,1.0,True,0.44297567,0.608987397,0.16601172700000005,129,61,68,0.5271317829457365,74.564481264,35.777606961000004,38.78687430299998,-3.00926734199998,177,101,76,0.4293785310734463,108.494053174,64.063949625,44.430103548999995,19.63384607600001
919tS7G5B4d6JerPxhkSNhBYRaZxwwvCGRPwQMnApump,2026-05-01 07:33:31 UTC,1777620811,416831041,5XGXLADQNumELcznDePBvwNwpzLi3qfoYHSwEpV1LsGVAFLPp6XuxdhUGvkGPSHXHLjocM6rsmqWrHTiXvRs89ih,0.46165554,8493220.793092,2026-05-01 06:16:59 UTC,1777616219,4592,4609,122,71,51,0.4180327868852459,27.600543893999998,15.978001447,11.622542446999997,114,22.984594157999997,15.963321295,7.0212728629999965,9,0.5293044347746361,-0.01806205103718872,0.9819379489628113,40,1.4939888369999998,1.527880014,0.033891177000000106,0.02268502692968924,8493220.793092,0.0,1.0,True,1.4939888369999998,1.527880014,0.033891177000000106,3,0,3,1.0,0.776239412,0,0.776239412,-0.776239412,7,4,3,0.42857142857142855,3.0927497519999996,2.31651034,0.776239412,1.5402709279999998
Evb3ZLPwSR9hTDeanz2U6xRfdqJuns5Dce3EBQcbpump,2026-05-01 06:21:54 UTC,1777616514,416820150,2shSxvdbgzMYBhg3JRjzWizY7Sh3frmkYoZBcUHFDRnJNx98fDjy8bnyDHTjnLrzYFcEZNMVKfGNtr6C8xp7foam,0.488130192,13806624.221112,2026-05-01 06:21:34 UTC,1777616494,20,190,260,154,106,0.4076923076923077,82.31666196500004,74.74229371500002,7.5743682500000205,8,1.305559716,1.493264745,-0.18770502899999997,0,-0.039722571020127884,-0.08566465905307585,0.9143353409469241,19,0.509090862,0.488130192,-0.02096066999999996,-0.0411727484513363,13806624.221112,0.0,1.0,True,0.509090862,0.488130192,-0.02096066999999996,14,9,5,0.35714285714285715,5.482060326,3.976278796,1.5057815300000001,2.4704972659999997,45,24,21,0.4666666666666667,19.092892666,8.316260126,10.776632540000001,-2.460372414000002
Becf5jmHjavyz6SgzeWyEzr8DLG8Z6jHKoiyno5Vpump,2026-05-01 06:24:39 UTC,1777616679,416820574,3g3vgWaV6k4BRHuwwpgbyvoMaYtLtsUt7drfNmn4fZDfGXzvGkG3gp3brxyXqb7wJLE2NzzaWDtUcE8KxWLTgiDn,0.476805699,10505636.603011,2026-05-01 06:24:06 UTC,1777616646,33,36,79,45,34,0.43037974683544306,23.481787965,14.479861033999997,9.001926931000002,60,9.318727266000002,11.991941001999999,-2.6732137359999975,0,-0.054575924285425126,-0.45783751564512454,0.5421624843548755,23,0.511267786,0.476805699,-0.034462086999999975,-0.06740516016004179,10505636.603011,0.0,1.0,True,0.511267786,0.476805699,-0.034462086999999975,48,21,27,0.5625,14.783296487000001,7.837544399,6.945752088,0.8917923110000006,79,45,34,0.43037974683544306,37.961648999,23.481787965,14.479861033999997,9.001926931000002
8uX3K3LPc5gZ2SNWaBw4ux2GqiwJB21Pmrnjbhh6pump,2026-05-01 06:47:40 UTC,1777618060,416824072,oPhdwSV5vmX4RhyZirsSZx7s6DVWCUiPscxzqSdMK8oMGe16HzakFMfDsF8U6w7NyN49Vkj41k23bXpv4FXqYFg,0.563683085,6755652.371689,2026-05-01 06:46:13 UTC,1777617973,87,116,422,253,169,0.4004739336492891,120.49198575000003,88.80487009600003,31.687115653999996,249,56.151754325000006,48.946129159,7.205625166000004,1,0.07946699215527886,-0.935645661197813,0.06435433880218701,86,0.584246653,0.563683085,-0.020563568000000032,-0.035196723668693454,6755652.371689,0.0,1.0,True,0.584246653,0.563683085,-0.020563568000000032,62,42,20,0.3225806451612903,19.776782945,12.454421107000002,7.322361838,5.132059269000002,133,85,48,0.3609022556390977,52.21042984500001,29.661887749,22.548542096000006,7.113345652999996
5xMNDZzuFvcoBjZraafkRZ3vPxAPYpXTL5dRjJQQpump,2026-05-01 06:52:21 UTC,1777618341,416824786,3xENz4AW48pokMH3C5i9xps4ZRvpXzZf6SzZtwXqdasnurAZjwAdqaZJZsQEGXFLrsBhbpPS5ZwaP93fouiu5Yd8,0.46694657,12159836.111484,2026-05-01 06:51:46 UTC,1777618306,35,38,81,40,41,0.5061728395061729,32.211610598,30.229162326999994,1.9824482710000062,58,13.632350256,18.444631362,-4.812281105999999,0,-0.32605555706809386,-0.4608171135160364,0.5391828864839636,33,1.1303485640000002,0.827053217,-0.30329534700000016,-0.2683201949022869,12159836.111484,0.0,1.0,True,1.1303485640000002,0.827053217,-0.30329534700000016,38,15,23,0.6052631578947368,20.763958359999997,10.265330999,10.498627360999997,-0.23329636199999726,81,40,41,0.5061728395061729,62.44077292499999,32.211610598,30.229162326999994,1.9824482710000062
5vxbQPg7h3aNTjS1NigbW19pQgU3EYKtasrnBz8Kpump,2026-05-01 06:56:11 UTC,1777618571,416825364,U7ZrcZhnfir2NK8a1GzJG5p19vLniikQwPdPQce14Re83x42hirb1rtwDoohGHeXE5FsBeNWyF7mdYCPRLuyAka,0.479003495,8527235.746941,2026-05-01 06:55:46 UTC,1777618546,25,88,128,80,48,0.375,43.825414324,30.155171914000004,13.670242409999997,27,5.257467160999998,5.2318002749999994,0.02566688599999889,0,-0.03465026168876828,-0.4128813750003836,0.5871186249996164,9,0.497992504,0.479003495,-0.018989009,-0.038131114118135405,8527235.746941,0.0,1.0,True,0.497992504,0.479003495,-0.018989009,31,22,9,0.2903225806451613,12.341948719999998,7.110148444999998,5.2318002749999994,1.8783481699999989,55,36,19,0.34545454545454546,23.735471855,12.403230113000001,11.332241741999999,1.070988371000002
AB9MAtuAhWM6joeDj78NmTyFsTbSJGXnyKEtU7pNpump,2026-05-01 07:25:10 UTC,1777620310,416829758,628BkTmrEhPzcsLMJBKMxBt4cnP3xVB4pcDp7LdnTEUnTckhVTX3Rk54Cen6mmCNGfPKZT4xJ5xqKr1Naq77suFU,0.553991661,16451975.206929,2026-05-01 07:24:31 UTC,1777620271,39,128,78,48,30,0.38461538461538464,25.97492580899999,21.942700595999998,4.032225212999993,7,5.216363898,2.287090288,2.92927361,24,-0.08065745534503843,-0.16624450274965852,0.8337554972503415,39,0.647301496,0.553991661,-0.09330983500000001,-0.14415204595788547,16451975.206929,0.0,1.0,True,0.647301496,0.553991661,-0.09330983500000001,1,0,1,1.0,0.035931018,0,0.035931018,-0.035931018,12,6,6,0.5,8.720015966,5.250722001,3.469293965,1.7814280359999999
9xcpRrCQ7iYeSqzViFJupBnVaAYbY9jMBHyciAw6pump,2026-05-01 07:33:01 UTC,1777620781,416830966,5to8BpCm1cqS9ThggRMzFfrYz2Da8jVsvBqyMKJQXrxHzj7HFL7PdAFSfvCHj5KLUyUbGX3MVjL8opfr8a1hPo4q,0.39660704,5070473.471208,2026-05-01 07:32:31 UTC,1777620751,30,33,234,142,92,0.39316239316239315,97.350831778,75.36353625600002,21.987295521999982,189,58.923777369000014,63.62123871199999,-4.697461342999979,0,-0.32604340170244095,-0.6940431711616354,0.3059568288383646,22,0.544789508,0.39660704,-0.148182468,-0.27199948938811064,5070473.471208,0.0,1.0,True,0.544789508,0.39660704,-0.148182468,189,105,84,0.4444444444444444,122.545016081,58.923777369000014,63.62123871199999,-4.697461342999979,234,142,92,0.39316239316239315,172.71436803400002,97.350831778,75.36353625600002,21.987295521999982
5DyqN3AJMfwPtX9Vw6pvyLxH8tkFS2a1AtdVDmXPpump,2026-05-01 07:33:43 UTC,1777620823,416831071,28JnkDBHziKSC6TkmkNSsYWAjHJ1zgG8xtVGadj2DyB3iboJAd8x3HkD8r8xCyykMj3c2cmsbT92txV5d6A6iabV,0.718227566,8445370.09863,2026-05-01 07:33:03 UTC,1777620783,40,65,149,98,51,0.3422818791946309,76.70276480600003,47.62664988499999,29.07611492100004,95,42.115856397000016,28.420710503000002,13.695145894000014,0,0.41559837128296273,-0.23442844827401532,0.7655715517259847,18,0.644072754,0.718227566,0.07415481200000007,0.11513421665403979,8445370.09863,0.0,1.0,True,0.644072754,0.718227566,0.07415481200000007,57,31,26,0.45614035087719296,46.36386885100001,22.849014249,23.514854602000003,-0.6658403530000037,121,79,42,0.34710743801652894,84.31217473200002,46.86486923000002,37.447305502000006,9.417563728000012
